date,stock_code,action,shares,price,cost,cash_after,proceeds,profit,profit_pct
2025-06-18,300122.SZ,SELL,2300,19.180799999999998,,66889.0490614634,44058.489408,-997.5215919999973,-0.02213958958772443
2025-06-18,600104.SH,SELL,1100,15.673377028326179,,84107.35086347169,17218.30180200829,-1261.9227708311046,-0.06828503440838958
2025-06-18,601100.SH,BUY,400,68.18794734613877,27284.59889274454,56822.75197072714,,,
2025-06-18,601211.SH,SELL,2000,18.035911153760157,,92847.68090924768,36024.928938520534,664.5013541126973,0.018792231867855263
2025-06-18,601939.SH,BUY,3800,9.03851833493821,34356.76853684816,58490.912372399514,,,
2025-06-18,601668.SH,BUY,3900,5.50050448515477,21458.51842629919,37032.393946100325,,,
2025-06-18,000100.SZ,BUY,3100,4.326976538849647,13417.774868171846,23614.61907792848,,,
2025-06-19,300014.SZ,BUY,200,42.334236882093684,8469.492194380344,15145.126883548137,,,
2025-06-19,601985.SH,BUY,600,9.346705918317436,5609.719792775275,9535.407090772862,,,
2025-06-20,601985.SH,SELL,600,9.220022399119589,,15060.228912773302,5524.82182200044,-83.20172899002137,-0.014836194647457692
2025-06-23,601225.SH,BUY,200,19.664080448430497,3934.502822967842,11125.72608980546,,,
2025-06-23,601100.SH,SELL,400,65.8142022383379,,37417.183599976684,26291.457510171225,-983.7214282842833,-0.03606654352310503
2025-06-23,002460.SZ,BUY,400,31.412239400096205,12569.08645390195,24848.097146074735,,,
2025-06-24,000725.SZ,BUY,2300,3.9339159824587258,9050.789726148276,15797.30741992646,,,
2025-06-24,600016.SH,SELL,5400,4.579033460440046,,40491.943291410425,24694.635871483963,3177.0282716125876,0.14764783942019552
2025-06-24,600436.SH,SELL,200,197.07097459585583,,79854.89975718668,39362.956465776246,-1221.5943501429792,-0.03009998449123677
2025-06-24,000538.SZ,SELL,600,54.370152824003206,,112434.58273238588,32579.6829751992,-1057.6589325090717,-0.031442999729615985
2025-06-24,601088.SH,BUY,1100,36.848713204841715,40546.177106342555,71888.40562604333,,,
2025-06-26,600188.SH,SELL,1300,11.984490407122056,,87447.98936651397,15559.583740470638,-412.4850485529696,-0.025825398951226614
2025-06-26,600016.SH,BUY,6900,4.683987765463454,32329.3096847583,55118.67968175567,,,
2025-06-26,000100.SZ,SELL,3100,4.239277112432949,,68243.3544435347,13124.674761779037,-288.9525086548674,-0.021541712978097413
2025-06-26,601211.SH,BUY,1300,19.02214691659835,24736.434191283806,43506.92025225089,,,
2025-06-27,601939.SH,SELL,3800,9.167213034424652,,78297.04375067451,34790.123498423614,443.75382565841574,0.012919963008791824
2025-06-27,300347.SZ,SELL,200,50.4495,,88373.8268806745,10076.783129999998,-372.8144330651339,-0.035677396264797205
2025-06-27,603369.SH,BUY,800,38.72868999999999,30992.84979610243,57380.97708457208,,,
2025-06-27,000963.SZ,SELL,300,40.0165699696691,,69370.34161318463,11989.364528612561,1562.9273054468777,0.14990041871391427
2025-06-27,002352.SZ,SELL,100,47.65400330175913,,74129.54692293132,4759.205309746684,667.79999445575,0.163220200149802
2025-06-27,601857.SH,SELL,5800,8.391926848430893,,122739.44751539333,48609.900592462014,3840.921942339599,0.08579427224277533
2025-06-27,000661.SZ,SELL,100,96.20040516653128,,132346.9819793748,9607.534463981481,-494.08427687960466,-0.048911396238014
2025-06-27,600028.SH,SELL,1600,5.563990859818014,,141237.7942540952,8890.812274720402,-19.86135524135352,-0.0022289398160168917
2025-06-27,600276.SH,SELL,200,51.898050000000005,,151603.9107610952,10366.116507,-186.36314952875728,-0.017660602587701316
2025-06-30,600900.SH,SELL,300,29.381389189376016,,160406.86877612415,8802.958015028948,-184.4135666848215,-0.0205191879525756
2025-06-30,600196.SH,SELL,400,24.773955202567276,,170303.5684004457,9896.699624321576,-143.53205786073886,-0.014295691813113734
2025-06-30,002714.SZ,SELL,500,41.2432305433622,,190898.37557227362,20594.807171827917,435.3201710724825,0.021593811938576103
2025-06-30,002236.SZ,BUY,4500,15.74802325319858,70887.48510083104,120010.89047144259,,,
2025-07-01,002074.SZ,SELL,400,31.59668190139608,,132633.1329574123,12622.242485969708,2664.278841224781,0.26755257764279844
2025-07-01,600346.SH,BUY,3500,14.135092410453215,49487.67823865578,83145.45471875652,,,
2025-07-01,002230.SZ,BUY,600,47.776328438453625,28675.109285782204,54470.34543297431,,,
2025-07-01,300347.SZ,BUY,300,54.13407999999999,16246.324633997127,38224.02079897719,,,
2025-07-01,000100.SZ,BUY,3200,4.326976538849647,13850.605983286638,24373.41481569055,,,
2025-07-02,600031.SH,BUY,500,17.973085759294264,8989.272682108798,15384.142133581752,,,
2025-07-02,600309.SH,BUY,100,54.26420999999999,5428.144011296711,9955.99812228504,,,
2025-07-02,600585.SH,BUY,100,21.924343670590158,2193.5494306800992,7762.448691604941,,,
2025-07-02,600522.SH,SELL,1800,14.084649374061092,,33081.8594853796,25319.410793774663,1309.9300556675007,0.05455886655592752
2025-07-02,000333.SZ,BUY,100,72.11961342764954,7215.666483884595,25866.193001495005,,,
2025-07-02,000725.SZ,SELL,2300,3.97602,,34999.150701695005,9132.9577002,84.95094054493165,0.00938891214402344
2025-07-02,603369.SH,SELL,800,38.651309999999995,,65880.001339295,30880.850637599997,-102.10136239999702,-0.0032954045954044996
2025-07-02,002230.SZ,SELL,600,46.9930225840669,,94039.16033211957,28159.15899282457,-506.63807024760536,-0.01767395719480154
2025-07-03,601166.SH,SELL,1000,24.045930000000002,,118053.83062311957,24014.670291,2246.553214794716,0.10320383737968876
2025-07-03,002714.SZ,BUY,1000,42.673486919721995,42686.70885189199,75367.12177122758,,,
2025-07-03,600196.SH,BUY,1100,25.16983582919966,27695.26046792143,47671.861303306156,,,
2025-07-03,000063.SZ,BUY,500,32.7327,16371.68920935257,31300.172093953588,,,
2025-07-04,600115.SH,SELL,30100,3.80619,,145717.55487925358,114417.3827853,-7006.920214699989,-0.05770607729739235
2025-07-07,002475.SZ,BUY,1500,34.590179171566945,51901.5890039398,93815.96587531379,,,
2025-07-07,600522.SH,BUY,2500,13.78942746286096,34484.075968357116,59331.889906956676,,,
2025-07-07,601377.SH,SELL,4400,6.081515443867017,,86055.77159163263,26723.88168467596,515.1337316610807,0.019655030167201222
2025-07-07,000725.SZ,BUY,8100,3.9639599999999997,32117.714175811958,53938.05741582067,,,
2025-07-07,601601.SH,SELL,1200,36.6146149012934,,97818.47649812674,43880.41908230606,4779.053170801635,0.122222154121617
2025-07-09,600585.SH,SELL,100,22.16726975282001,,100032.32172834087,2213.8452302141345,21.410863155118932,0.009765794350250028
2025-07-09,601377.SH,BUY,6100,6.103487580266249,37242.47777758403,62789.84395075685,,,
2025-07-09,601939.SH,BUY,2400,9.626708248274754,23111.13220686462,39678.71174389223,,,
2025-07-09,600346.SH,SELL,3500,13.997495037593986,,88606.25577305013,48927.54402915789,-545.2794074283593,-0.011021796807843254
2025-07-10,600031.SH,SELL,500,18.646778045212024,,97917.52438992675,9311.268616876625,324.72573722949346,0.03613466731071162
2025-07-10,601899.SH,SELL,2300,18.677625633298113,,140820.21724586884,42902.6928559421,1266.03048492175,0.03040662754474104
2025-07-10,600188.SH,BUY,4200,12.314620703943154,51737.178705353814,89083.03854051503,,,
2025-07-11,601088.SH,SELL,1100,35.938937564245805,,128564.47718046854,39481.438639953514,-1052.1458853723743,-0.025957385651766883
2025-07-11,601288.SH,BUY,7800,6.099251710362048,47588.562456784704,80975.91472368385,,,
2025-07-11,600016.SH,SELL,6900,5.1621671579073585,,116548.56347383819,35572.648750154345,3253.1331684565157,0.10065538142838773
2025-07-11,601225.SH,SELL,200,19.28289396343567,,120400.12871409483,3851.56524025664,-81.25084942945887,-0.02065971242401624
2025-07-11,000651.SZ,BUY,900,45.01760586944073,40529.329998127774,79870.79871596704,,,
2025-07-14,300347.SZ,SELL,300,58.09185,,97275.69789446704,17404.899178500003,1164.675178500007,0.0717154626992834
2025-07-14,601225.SH,BUY,1800,19.441383557548576,35005.38520193969,62270.312692527354,,,
2025-07-14,600522.SH,SELL,2500,13.889029243865801,,96947.7464571493,34677.43376462194,203.86510746954445,0.005913664160999113
2025-07-14,600028.SH,BUY,6300,5.6834805633214645,35816.785616985566,61130.96084016374,,,
2025-07-15,601857.SH,BUY,2600,8.711129535944803,22655.783410914377,38475.177429249365,,,
2025-07-16,600900.SH,BUY,400,29.63556719804323,11858.536067521585,26616.64136172778,,,
2025-07-17,601888.SH,BUY,100,61.517320328271936,6154.713074821513,20461.928286906266,,,
2025-07-17,600745.SH,BUY,200,35.085049999999995,7019.301719179705,13442.626567726562,,,
2025-07-18,600183.SH,SELL,2100,36.20450443838604,,89373.24759122045,75930.62102349389,18950.905864715278,0.3325903931233604
2025-07-21,000725.SZ,SELL,8100,4.065930000000001,,122264.46634832045,32891.2187571,783.1427571000058,0.02439083416583435
2025-07-21,601898.SH,SELL,1700,11.068298998153596,,141056.11370439566,18791.64735607519,874.8049673724636,0.04882584488905604
2025-07-21,000001.SZ,SELL,300,12.336080513377233,,144752.1267870086,3696.0130826129525,428.3431603529334,0.13108519848806466
2025-07-21,601398.SH,SELL,6000,7.557033839375125,,190035.3849593122,45283.25817230363,3996.1785712621786,0.09679005175171984
2025-07-21,601628.SH,SELL,400,39.95579579455924,,205996.92626332273,15961.541304010527,886.6208815339414,0.05881429929222026
2025-07-21,601939.SH,SELL,2400,9.362884603996147,,228438.637112949,22441.710849626284,-662.3889462331244,-0.028669757838902434
2025-07-21,600036.SH,SELL,600,44.805150000000005,,255286.77909594902,26848.141983000005,1171.828197458639,0.04563849029289045
2025-07-21,600690.SH,BUY,3800,24.91077112081537,94689.52216890163,160597.2569270474,,,
2025-07-21,600900.SH,SELL,400,29.480490000000003,,172374.1230722474,11776.866145200001,-77.36073401729118,-0.006526004167586771
2025-07-21,601211.SH,SELL,1300,19.3653875314899,,197516.39935825605,25142.276286008655,413.4852944308004,0.01672080509603666
2025-07-21,002230.SZ,BUY,1500,47.96792,71974.00167467157,125542.39768358448,,,
2025-07-22,601288.SH,SELL,7800,5.999073394863562,,172274.33955929635,46731.94187571187,-842.221465112103,-0.017703337399301827
2025-07-22,601899.SH,BUY,3100,20.115664549547482,62377.85468828166,109896.48487101469,,,
2025-07-22,000725.SZ,BUY,9900,4.11411,40741.99731613862,69154.48755487608,,,
2025-07-22,000661.SZ,BUY,200,103.12301999999998,20632.34924586686,48522.13830900921,,,
2025-07-22,601088.SH,BUY,400,38.63341940558659,15458.802201914215,33063.336107095,,,
2025-07-22,601318.SH,SELL,400,55.72660716611339,,55325.001137813975,22261.665030718978,1277.5564562807776,0.06088209331117518
2025-07-23,601211.SH,BUY,1000,19.590264589699633,19596.460944434486,35728.54019337949,,,
2025-07-23,600196.SH,SELL,1100,25.84035104229516,,64115.97463791369,28387.434444534196,700.615032414571,0.025305002426818442
2025-07-23,600104.SH,BUY,1300,17.726356490625705,23051.444374367537,41064.530263546156,,,
2025-07-23,600547.SH,SELL,800,31.463097497047354,,66202.28663978711,25137.75637624095,-241.78468528550366,-0.009526755613876395
2025-07-23,001979.SZ,BUY,2700,8.96896,24223.60660178657,41978.680038000544,,,
2025-07-23,600588.SH,BUY,1100,14.184169999999998,15607.288577721945,26371.3914602786,,,
2025-07-24,601628.SH,BUY,200,41.280062221644116,8258.9660185354,18112.4254417432,,,
2025-07-24,600585.SH,BUY,200,25.005442125878695,5003.117001964486,13109.308439778713,,,
2025-07-24,600031.SH,BUY,200,20.09627995613397,4020.724223016236,9088.584216762478,,,
2025-07-24,601012.SH,BUY,200,16.896879999999996,3380.393913975353,5708.190302787125,,,
